idx,AirQualityStation,no2,img_path,s5p_path
135,STA-NL00643,19.42606978252272,STA-NL00643/S2B_MSIL2A_20200922T104649_N0214_R051_T31UFT_20200927T135033.npy,STA-NL00643/l3_mean_europe_2018_2020_005dg.netcdf
136,STA-TR540141,35.41106429332365,STA-TR540141/S2B_MSIL2A_20200807T084559_N0214_R107_T36TTL_20200807T111514.npy,STA-TR540141/l3_mean_europe_2018_2020_005dg.netcdf
137,STA-SE36245,24.135987852592827,STA-SE36245/S2A_MSIL2A_20200819T102031_N0214_R065_T33VXH_20200819T120435.npy,STA-SE36245/l3_mean_europe_2018_2020_005dg.netcdf
138,STA-RS0031A,15.274240921461475,STA-RS0031A/S2B_MSIL2A_20200921T094039_N0214_R036_T34TCR_20200921T120812.npy,STA-RS0031A/l3_mean_europe_2018_2020_005dg.netcdf
139,STA_ES1910A,15.167302357836338,STA_ES1910A/S2B_MSIL2A_20200820T103629_N0214_R008_T31TDF_20200820T133254.npy,STA_ES1910A/l3_mean_europe_2018_2020_005dg.netcdf
140,STA.DE_DENW367,34.36589259786969,STA.DE_DENW367/S2B_MSIL2A_20200731T103629_N0214_R008_T31UGT_20200731T140558.npy,STA.DE_DENW367/l3_mean_europe_2018_2020_005dg.netcdf
141,STA-BENAT37,27.331041662916668,STA-BENAT37/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT37/l3_mean_europe_2018_2020_005dg.netcdf
142,STA.IT1753A,41.85558617359096,STA.IT1753A/S2B_MSIL2A_20200207T095059_N0214_R079_T33TVG_20200207T120904.npy,STA.IT1753A/l3_mean_europe_2018_2020_005dg.netcdf
143,STA.DE_DEHE116,35.24342655092025,STA.DE_DEHE116/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE116/l3_mean_europe_2018_2020_005dg.netcdf
144,STA.CZ_ABRE,22.473123427407454,STA.CZ_ABRE/S2A_MSIL2A_20200813T100031_N0214_R122_T33UVR_20200813T113828.npy,STA.CZ_ABRE/l3_mean_europe_2018_2020_005dg.netcdf
145,STA.DE_DEBB007,12.910375982593699,STA.DE_DEBB007/S2A_MSIL2A_20200816T101031_N0214_R022_T33UUT_20200816T130108.npy,STA.DE_DEBB007/l3_mean_europe_2018_2020_005dg.netcdf
146,STA-FR20077,19.155078162950804,STA-FR20077/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR20077/l3_mean_europe_2018_2020_005dg.netcdf
147,STA-BENAT47,52.50108695326089,STA-BENAT47/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT47/l3_mean_europe_2018_2020_005dg.netcdf
148,STA.IT1804A,22.42608224689898,STA.IT1804A/S2B_MSIL2A_20200207T095059_N0214_R079_T33TVG_20200207T120904.npy,STA.IT1804A/l3_mean_europe_2018_2020_005dg.netcdf
149,STA_ES1599A,3.556326434619003,STA_ES1599A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1599A/l3_mean_europe_2018_2020_005dg.netcdf
150,STA.IT1496A,39.00568512736611,STA.IT1496A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT1496A/l3_mean_europe_2018_2020_005dg.netcdf
151,STA.06.198,14.27515586691682,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_europe_2018_2020_005dg.netcdf
152,STA-FR29439,12.96300916722774,STA-FR29439/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR29439/l3_mean_europe_2018_2020_005dg.netcdf
153,Station_GB0633A,37.40800376327798,Station_GB0633A/S2A_MSIL2A_20200419T112111_N0214_R037_T30UXC_20200419T123952.npy,Station_GB0633A/l3_mean_europe_2018_2020_005dg.netcdf
154,STA-TR220141,15.731647788687887,STA-TR220141/S2A_MSIL2A_20200818T090601_N0214_R050_T35TMG_20200818T115313.npy,STA-TR220141/l3_mean_europe_2018_2020_005dg.netcdf
155,STA_PL0050A,13.294386003566187,STA_PL0050A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0050A/l3_mean_europe_2018_2020_005dg.netcdf
156,STA.IT0705A,42.71839525800339,STA.IT0705A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0705A/l3_mean_europe_2018_2020_005dg.netcdf
157,STA.DE_DEMV004,6.146226463912008,STA.DE_DEMV004/S2B_MSIL2A_20200807T102559_N0214_R108_T32UPE_20200807T122941.npy,STA.DE_DEMV004/l3_mean_europe_2018_2020_005dg.netcdf
158,STA.DE_DESL003,16.36054675400554,STA.DE_DESL003/S2B_MSIL2A_20200422T103619_N0214_R008_T32ULV_20200422T140230.npy,STA.DE_DESL003/l3_mean_europe_2018_2020_005dg.netcdf
159,STA_ES1855A,7.90634793830271,STA_ES1855A/S2A_MSIL2A_20200118T104351_N0213_R008_T31TCF_20200118T120816.npy,STA_ES1855A/l3_mean_europe_2018_2020_005dg.netcdf
160,STA_ES1943A,52.98702197612043,STA_ES1943A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1943A/l3_mean_europe_2018_2020_005dg.netcdf
161,STA.IT1071A,22.823894348894356,STA.IT1071A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT1071A/l3_mean_europe_2018_2020_005dg.netcdf
162,STA-LT00004,19.76932842335345,STA-LT00004/S2A_MSIL2A_20200807T094041_N0214_R036_T35ULA_20200807T110442.npy,STA-LT00004/l3_mean_europe_2018_2020_005dg.netcdf
163,STA-FR33212,15.115735966476564,STA-FR33212/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33212/l3_mean_europe_2018_2020_005dg.netcdf
164,STA.07.2552,20.28425013607119,STA.07.2552/S2B_MSIL2A_20200423T100549_N0214_R022_T32TQT_20200423T144611.npy,STA.07.2552/l3_mean_europe_2018_2020_005dg.netcdf
165,STA_ES1247A,12.453042924224027,STA_ES1247A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1247A/l3_mean_europe_2018_2020_005dg.netcdf
166,STA.05.2300,38.25199276513171,STA.05.2300/S2A_MSIL2A_20201114T101301_N0214_R022_T33TUN_20201114T120346.npy,STA.05.2300/l3_mean_europe_2018_2020_005dg.netcdf
167,STA-FR01021,13.241518843793465,STA-FR01021/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-FR01021/l3_mean_europe_2018_2020_005dg.netcdf
168,Station_GB1051A,33.12037794856796,Station_GB1051A/S2A_MSIL2A_20200206T111231_N0214_R137_T30UXD_20200206T122704.npy,Station_GB1051A/l3_mean_europe_2018_2020_005dg.netcdf
170,STA-CH0004R,5.38983071700862,STA-CH0004R/S2B_MSIL2A_20200807T102559_N0214_R108_T31TGN_20200807T132026.npy,STA-CH0004R/l3_mean_europe_2018_2020_005dg.netcdf
171,STA-TR170221,11.458734834043536,STA-TR170221/S2A_MSIL2A_20200716T085601_N0214_R007_T35TME_20200716T120405.npy,STA-TR170221/l3_mean_europe_2018_2020_005dg.netcdf
172,STA.IT2021A,15.92923501769161,STA.IT2021A/S2B_MSIL2A_20200723T094039_N0214_R036_T33TXE_20200723T123151.npy,STA.IT2021A/l3_mean_europe_2018_2020_005dg.netcdf
173,STA-FR11007,25.867244713011257,STA-FR11007/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-FR11007/l3_mean_europe_2018_2020_005dg.netcdf
174,STA.09.STAD,21.32086773767923,STA.09.STAD/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.09.STAD/l3_mean_europe_2018_2020_005dg.netcdf
175,STA_ES1035A,9.02567843594981,STA_ES1035A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,STA_ES1035A/l3_mean_europe_2018_2020_005dg.netcdf
176,Station_GB0640A,25.592069492607816,Station_GB0640A/S2B_MSIL2A_20200623T112119_N0214_R037_T30UVB_20200623T143258.npy,Station_GB0640A/l3_mean_europe_2018_2020_005dg.netcdf
177,STA.03.2702,20.407916840863766,STA.03.2702/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.03.2702/l3_mean_europe_2018_2020_005dg.netcdf
178,STA.CZ_UDCM,18.81485732033804,STA.CZ_UDCM/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.CZ_UDCM/l3_mean_europe_2018_2020_005dg.netcdf
179,STA-FR04024,22.122561485118023,STA-FR04024/S2A_MSIL2A_20200520T105031_N0214_R051_T31UDQ_20200520T134332.npy,STA-FR04024/l3_mean_europe_2018_2020_005dg.netcdf
180,STA.DE_DEHH079,27.82583226094275,STA.DE_DEHH079/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH079/l3_mean_europe_2018_2020_005dg.netcdf
181,STA-LT00023,8.171903931252611,STA-LT00023/S2B_MSIL2A_20200815T095039_N0214_R079_T34VEH_20200815T120650.npy,STA-LT00023/l3_mean_europe_2018_2020_005dg.netcdf
182,STA-NL00551,25.83308361303717,STA-NL00551/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00551/l3_mean_europe_2018_2020_005dg.netcdf
183,STA.DE_DEBE095,39.74444444074075,STA.DE_DEBE095/S2B_MSIL2A_20200324T100649_N0214_R022_T33UUU_20200324T144536.npy,STA.DE_DEBE095/l3_mean_europe_2018_2020_005dg.netcdf
184,STA.IT1427A,14.14749562404378,STA.IT1427A/S2A_MSIL2A_20200905T101031_N0214_R022_T32TNK_20200905T130252.npy,STA.IT1427A/l3_mean_europe_2018_2020_005dg.netcdf
185,STA_PL0209A,19.99607123549706,STA_PL0209A/S2A_MSIL2A_20200816T101031_N0214_R022_T33UWU_20200816T130108.npy,STA_PL0209A/l3_mean_europe_2018_2020_005dg.netcdf
186,STA.CZ_AREP,28.884725072631717,STA.CZ_AREP/S2A_MSIL2A_20200813T100031_N0214_R122_T33UVR_20200813T113828.npy,STA.CZ_AREP/l3_mean_europe_2018_2020_005dg.netcdf
187,STA-SE0005R,0.5617780609948978,STA-SE0005R/S2B_MSIL2A_20200817T102559_N0214_R108_T33VWL_20200817T123809.npy,STA-SE0005R/l3_mean_europe_2018_2020_005dg.netcdf
188,STA.IT1519A,9.038896703565527,STA.IT1519A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1519A/l3_mean_europe_2018_2020_005dg.netcdf
189,STA-SE0067A,28.53159621446384,STA-SE0067A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0067A/l3_mean_europe_2018_2020_005dg.netcdf
190,STA_PL0518A,10.634717578030418,STA_PL0518A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UEA_20200822T115325.npy,STA_PL0518A/l3_mean_europe_2018_2020_005dg.netcdf
191,STA-FR04150,29.179926408495263,STA-FR04150/S2A_MSIL2A_20200520T105031_N0214_R051_T31UDQ_20200520T134332.npy,STA-FR04150/l3_mean_europe_2018_2020_005dg.netcdf
192,STA-SE0110A,10.387599607000002,STA-SE0110A/S2B_MSIL2A_20200327T101629_N0214_R065_T33UUB_20200327T134849.npy,STA-SE0110A/l3_mean_europe_2018_2020_005dg.netcdf
193,STA_ES1831A,9.31051979349962,STA_ES1831A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1831A/l3_mean_europe_2018_2020_005dg.netcdf
194,STA.DE_DEBY001,27.840019963629324,STA.DE_DEBY001/S2A_MSIL2A_20200322T102021_N0214_R065_T32UPV_20200322T120506.npy,STA.DE_DEBY001/l3_mean_europe_2018_2020_005dg.netcdf
195,STA_ES1246A,16.972662624559867,STA_ES1246A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1246A/l3_mean_europe_2018_2020_005dg.netcdf
196,STA.IT0706A,33.90073807420763,STA.IT0706A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0706A/l3_mean_europe_2018_2020_005dg.netcdf
197,STA-PT03071,28.939005152733678,STA-PT03071/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03071/l3_mean_europe_2018_2020_005dg.netcdf
198,STA-FR16060,18.075449492291824,STA-FR16060/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-FR16060/l3_mean_europe_2018_2020_005dg.netcdf
199,STA.DE_DEBY089,18.49433347664361,STA.DE_DEBY089/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY089/l3_mean_europe_2018_2020_005dg.netcdf
200,STA_ES1567A,35.289077375800595,STA_ES1567A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1567A/l3_mean_europe_2018_2020_005dg.netcdf
201,STA.IT2075A,28.034357894736843,STA.IT2075A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT2075A/l3_mean_europe_2018_2020_005dg.netcdf
202,STA-NL00246,17.81722608991852,STA-NL00246/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00246/l3_mean_europe_2018_2020_005dg.netcdf
203,STA-FR04058,69.74841294197421,STA-FR04058/S2A_MSIL2A_20200520T105031_N0214_R051_T31UDQ_20200520T134332.npy,STA-FR04058/l3_mean_europe_2018_2020_005dg.netcdf
204,STA-RO0109A,28.660261620015877,STA-RO0109A/S2B_MSIL2A_20200918T093039_N0214_R136_T34TET_20200918T120935.npy,STA-RO0109A/l3_mean_europe_2018_2020_005dg.netcdf
205,STA.IT1606A,36.74597938414543,STA.IT1606A/S2B_MSIL2A_20200802T094039_N0214_R036_T33TXF_20200802T123333.npy,STA.IT1606A/l3_mean_europe_2018_2020_005dg.netcdf
206,STA.06.151,10.861793008142817,STA.06.151/S2B_MSIL2A_20200914T095029_N0214_R079_T33TWM_20200914T121343.npy,STA.06.151/l3_mean_europe_2018_2020_005dg.netcdf
207,STA-SE157992,23.951615173150397,STA-SE157992/S2A_MSIL2A_20200319T101021_N0214_R022_T33VXF_20200319T130518.npy,STA-SE157992/l3_mean_europe_2018_2020_005dg.netcdf
208,STA.DE_DENW360,39.40416666125,STA.DE_DENW360/S2B_MSIL2A_20200601T103629_N0214_R008_T32UMB_20200601T135554.npy,STA.DE_DENW360/l3_mean_europe_2018_2020_005dg.netcdf
209,STA-FR30037,12.304516618104484,STA-FR30037/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-FR30037/l3_mean_europe_2018_2020_005dg.netcdf
210,STA-NL00002,38.76609274984365,STA-NL00002/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00002/l3_mean_europe_2018_2020_005dg.netcdf
211,STA.02.KA61,29.203380240760108,STA.02.KA61/S2A_MSIL2A_20200415T100031_N0214_R122_T33TVM_20200415T131548.npy,STA.02.KA61/l3_mean_europe_2018_2020_005dg.netcdf
212,STA.IT1661A,19.622882428050282,STA.IT1661A/S2B_MSIL2A_20200705T101559_N0214_R065_T32TNP_20200705T135630.npy,STA.IT1661A/l3_mean_europe_2018_2020_005dg.netcdf
213,STA.IT2232A,43.47000044094082,STA.IT2232A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT2232A/l3_mean_europe_2018_2020_005dg.netcdf
214,STA_ES1675A,8.416331360946746,STA_ES1675A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1675A/l3_mean_europe_2018_2020_005dg.netcdf
215,STA.DE_DENW252,36.80399999720001,STA.DE_DENW252/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW252/l3_mean_europe_2018_2020_005dg.netcdf
216,STA_ES1940A,38.22935517122895,STA_ES1940A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1940A/l3_mean_europe_2018_2020_005dg.netcdf
217,STA-BETE007,16.930072804133395,STA-BETE007/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETE007/l3_mean_europe_2018_2020_005dg.netcdf
218,STA-TR341541,38.25939679762836,STA-TR341541/S2B_MSIL2A_20200701T085559_N0214_R007_T35TPF_20200701T124301.npy,STA-TR341541/l3_mean_europe_2018_2020_005dg.netcdf
219,STA.IT1791A,7.0616666666666665,STA.IT1791A/S2B_MSIL2A_20201109T101239_N0214_R022_T32TPR_20201109T125617.npy,STA.IT1791A/l3_mean_europe_2018_2020_005dg.netcdf
220,STA.IT0694A,51.60557675903971,STA.IT0694A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0694A/l3_mean_europe_2018_2020_005dg.netcdf
221,STA.IT2121A,26.55652812288231,STA.IT2121A/S2B_MSIL2A_20190221T102039_N0211_R065_T32TMR_20190221T162447.npy,STA.IT2121A/l3_mean_europe_2018_2020_005dg.netcdf
222,STA.IT1125A,26.58143597156969,STA.IT1125A/S2B_MSIL2A_20200807T102559_N0214_R108_T32TLQ_20200807T132026.npy,STA.IT1125A/l3_mean_europe_2018_2020_005dg.netcdf
223,STA.IT1751A,22.610652420680466,STA.IT1751A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1751A/l3_mean_europe_2018_2020_005dg.netcdf
224,STA.IT2156A,36.37165873306481,STA.IT2156A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT2156A/l3_mean_europe_2018_2020_005dg.netcdf
225,STA.03.2604,11.025474588214689,STA.03.2604/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.03.2604/l3_mean_europe_2018_2020_005dg.netcdf
226,STA.DE_DEBW220,42.274469380999996,STA.DE_DEBW220/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW220/l3_mean_europe_2018_2020_005dg.netcdf
227,STA.06.170,25.54178658990516,STA.06.170/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.170/l3_mean_europe_2018_2020_005dg.netcdf
228,Station_GB0034R,13.774341712178785,Station_GB0034R/S2B_MSIL2A_20200812T112119_N0214_R037_T30UWE_20200812T132459.npy,Station_GB0034R/l3_mean_europe_2018_2020_005dg.netcdf
229,STA.IT1886A,26.704736220392046,STA.IT1886A/S2B_MSIL2A_20200705T101559_N0214_R065_T32TNP_20200705T135630.npy,STA.IT1886A/l3_mean_europe_2018_2020_005dg.netcdf
230,STA-FR82042,11.400049415533204,STA-FR82042/S2B_MSIL2A_20200820T103629_N0214_R008_T31TFN_20200820T133254.npy,STA-FR82042/l3_mean_europe_2018_2020_005dg.netcdf
231,STA-SE157993,27.59128076157639,STA-SE157993/S2A_MSIL2A_20200319T101021_N0214_R022_T33VXF_20200319T130518.npy,STA-SE157993/l3_mean_europe_2018_2020_005dg.netcdf
232,STA.IT1902A,12.706769622294575,STA.IT1902A/S2A_MSIL2A_20200823T100031_N0214_R122_T32TQN_20200823T125303.npy,STA.IT1902A/l3_mean_europe_2018_2020_005dg.netcdf
233,STA-FI00928,12.057413832620986,STA-FI00928/S2A_MSIL2A_20200225T100021_N0214_R122_T34VEP_20200225T113522.npy,STA-FI00928/l3_mean_europe_2018_2020_005dg.netcdf
234,STA.CZ_TKAR,18.363425331993362,STA.CZ_TKAR/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TKAR/l3_mean_europe_2018_2020_005dg.netcdf
235,STA-BETN121,6.028204824976347,STA-BETN121/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-BETN121/l3_mean_europe_2018_2020_005dg.netcdf
236,STA-FR33120,20.14259698649696,STA-FR33120/S2B_MSIL2A_20200827T102559_N0214_R108_T31TGM_20200827T135039.npy,STA-FR33120/l3_mean_europe_2018_2020_005dg.netcdf
237,STA.IT1571A,21.826367918830773,STA.IT1571A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT1571A/l3_mean_europe_2018_2020_005dg.netcdf
238,STA_ES1922A,6.449453788798333,STA_ES1922A/S2B_MSIL2A_20200720T110619_N0214_R137_T30TUM_20200720T131521.npy,STA_ES1922A/l3_mean_europe_2018_2020_005dg.netcdf
239,STA.CZ_TTRK,13.175476881146974,STA.CZ_TTRK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TTRK/l3_mean_europe_2018_2020_005dg.netcdf
240,STA.IT2205A,3.3667387535273603,STA.IT2205A/S2A_MSIL2A_20200830T095031_N0214_R079_T33TWE_20200830T115423.npy,STA.IT2205A/l3_mean_europe_2018_2020_005dg.netcdf
241,STA.IT2111A,12.078739448083649,STA.IT2111A/S2A_MSIL2A_20200628T094041_N0214_R036_T33SXD_20200628T114656.npy,STA.IT2111A/l3_mean_europe_2018_2020_005dg.netcdf
242,STA_NO0129A,33.286636657929336,STA_NO0129A/S2A_MSIL2A_20200530T105031_N0214_R051_T32VPM_20200530T134211.npy,STA_NO0129A/l3_mean_europe_2018_2020_005dg.netcdf
243,STA.IT1773A,5.827842208607371,STA.IT1773A/S2B_MSIL2A_20200729T100029_N0214_R122_T33TUJ_20200729T134154.npy,STA.IT1773A/l3_mean_europe_2018_2020_005dg.netcdf
244,STA.DE_DEHE102,44.623498207200015,STA.DE_DEHE102/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE102/l3_mean_europe_2018_2020_005dg.netcdf
245,STA.DE_DESN004,14.73997585076,STA.DE_DESN004/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.DE_DESN004/l3_mean_europe_2018_2020_005dg.netcdf
246,STA-NL00445,30.88137608475483,STA-NL00445/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00445/l3_mean_europe_2018_2020_005dg.netcdf
247,STA-NL00301,15.104172867468725,STA-NL00301/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00301/l3_mean_europe_2018_2020_005dg.netcdf
248,STA_ES1259A,15.40523983315954,STA_ES1259A/S2A_MSIL2A_20200725T110631_N0214_R137_T29SQB_20200725T120536.npy,STA_ES1259A/l3_mean_europe_2018_2020_005dg.netcdf
249,STA.04.S416,26.97115529524655,STA.04.S416/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.04.S416/l3_mean_europe_2018_2020_005dg.netcdf
250,STA.IT2113A,6.830382450495776,STA.IT2113A/S2A_MSIL2A_20200823T100031_N0214_R122_T32TQN_20200823T125303.npy,STA.IT2113A/l3_mean_europe_2018_2020_005dg.netcdf
251,STA_ES1662A,5.201227277990043,STA_ES1662A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TWM_20200910T135152.npy,STA_ES1662A/l3_mean_europe_2018_2020_005dg.netcdf
252,STA-TR350213,9.459429398360347,STA-TR350213/S2B_MSIL2A_20200731T085559_N0214_R007_T35SMC_20200731T120922.npy,STA-TR350213/l3_mean_europe_2018_2020_005dg.netcdf
253,STA.IT1916A,21.77007299270073,STA.IT1916A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT1916A/l3_mean_europe_2018_2020_005dg.netcdf
254,STA_NO0065A,9.113965106434604,STA_NO0065A/S2A_MSIL2A_20200321T105021_N0214_R051_T32VLL_20200321T135104.npy,STA_NO0065A/l3_mean_europe_2018_2020_005dg.netcdf
255,STA-GR0047A,8.576895650106964,STA-GR0047A/S2B_MSIL2A_20200826T092029_N0214_R093_T34TFK_20200826T114608.npy,STA-GR0047A/l3_mean_europe_2018_2020_005dg.netcdf
256,STA-BETR817,26.86410644088297,STA-BETR817/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR817/l3_mean_europe_2018_2020_005dg.netcdf
257,STA.IE.IE0132A,18.000278568360926,STA.IE.IE0132A/S2A_MSIL2A_20200415T114351_N0214_R123_T29UPV_20200415T142447.npy,STA.IE.IE0132A/l3_mean_europe_2018_2020_005dg.netcdf
258,STA_ES0012R,2.3292147329198243,STA_ES0012R/S2B_MSIL2A_20200215T105029_N0214_R051_T30SXJ_20200215T141800.npy,STA_ES0012R/l3_mean_europe_2018_2020_005dg.netcdf
259,STA.DE_DENW065,15.707497550315967,STA.DE_DENW065/S2B_MSIL2A_20200601T103629_N0214_R008_T32UMB_20200601T135554.npy,STA.DE_DENW065/l3_mean_europe_2018_2020_005dg.netcdf
260,STA_ES1253A,16.990166812993856,STA_ES1253A/S2B_MSIL2A_20200826T105619_N0214_R094_T30SVH_20200826T134940.npy,STA_ES1253A/l3_mean_europe_2018_2020_005dg.netcdf
261,STA.DE_DENW059,29.06376895005885,STA.DE_DENW059/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW059/l3_mean_europe_2018_2020_005dg.netcdf
262,STA.IT1029A,29.09960039206816,STA.IT1029A/S2A_MSIL2A_20200627T101031_N0214_R022_T32TQQ_20200627T120035.npy,STA.IT1029A/l3_mean_europe_2018_2020_005dg.netcdf
263,STA.DE_DEBE101,41.90981481148149,STA.DE_DEBE101/S2B_MSIL2A_20200324T100649_N0214_R022_T33UUU_20200324T144536.npy,STA.DE_DEBE101/l3_mean_europe_2018_2020_005dg.netcdf
264,STA-SE0053R,1.1181249991666664,STA-SE0053R/S2A_MSIL2A_20200809T102031_N0214_R065_T34WDS_20200809T130506.npy,STA-SE0053R/l3_mean_europe_2018_2020_005dg.netcdf
265,STA.IT1621A,35.599133144920344,STA.IT1621A/S2B_MSIL2A_20200802T094039_N0214_R036_T33TXF_20200802T123333.npy,STA.IT1621A/l3_mean_europe_2018_2020_005dg.netcdf
266,STA-BENGN38,40.77916666208333,STA-BENGN38/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN38/l3_mean_europe_2018_2020_005dg.netcdf
267,STA-BG0070A,5.2990081414947285,STA-BG0070A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0070A/l3_mean_europe_2018_2020_005dg.netcdf
268,STA_ES1747A,17.182482619288134,STA_ES1747A/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXN_20200806T131026.npy,STA_ES1747A/l3_mean_europe_2018_2020_005dg.netcdf
269,STA.DE_DEBW081,20.24474606969721,STA.DE_DEBW081/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DEBW081/l3_mean_europe_2018_2020_005dg.netcdf
270,STA.DE_DESN025,33.35297653515663,STA.DE_DESN025/S2B_MSIL2A_20200801T100559_N0214_R022_T33UUS_20200801T135302.npy,STA.DE_DESN025/l3_mean_europe_2018_2020_005dg.netcdf
271,STA.IT1346A,16.265537014018154,STA.IT1346A/S2A_MSIL2A_20201029T095131_N0214_R079_T33SWB_20201029T113346.npy,STA.IT1346A/l3_mean_europe_2018_2020_005dg.netcdf
